geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
38689,-15.30431283367727,-45.633053997644346,chapada gaucha,MG
38690,-15.067514999999947,-46.24075035999473,formoso,MG
38700,-18.61346001261929,-46.5363069125106,patos de minas,MG
38701,-18.832924728625482,-46.858570183571636,patos de minas,MG
38702,-18.585953912755997,-46.85541461532153,patos de minas,MG
38703,-18.58957089909477,-46.52768476636361,patos de minas,MG
38705,-18.618399009559507,-46.511878016190884,patos de minas,MG
38706,-18.634391570493452,-46.51834594145952,patos de minas,MG
38711,-18.833765568282963,-46.594818395743026,santana de patos,MG
38717,-19.99392291831753,-46.85588925113451,pilar,MG
38720,-18.787619830466763,-46.414186201563126,lagoa formosa,MG
38730,-18.84908137584198,-46.80209657638782,guimarania,MG
38735,-18.96474899999995,-46.67578549999996,cruzeiro da fortaleza,MG
38738,-22.577144608477298,-56.48365874003585,brejo bonito,MG
38740,-19.069637482774986,-47.19270405997492,patrocinio,MG
38741,-18.969631867473048,-47.004351764893826,patrocinio,MG
38742,-18.944442000000002,-47.010351306251835,patrocinio,MG
38743,-18.934126223106755,-47.011163338895855,patrocinio,MG
38744,-18.938086863618054,-46.995836434323756,patrocinio,MG
38745,-18.941796,-47.006507249999984,patrocinio,MG
38747,-18.96370426407721,-47.00985857072013,patrocinio,MG
38748,-18.966708393635603,-46.99738682024586,patrocinio,MG
38749,-18.84460708891365,-47.19158197081548,patrocinio,MG
38750,-18.428681204147328,-46.430037430312005,presidente olegario,MG
38755,-17.84753227253142,-46.52509181181377,lagoa grande,MG
38760,-19.135505999999946,-46.694019567319835,serra do salitre,MG
38770,-17.756964987323393,-46.31412729045954,joao pinheiro,MG
38772,-17.595444268014692,-45.88984639509279,olhos d'agua do oeste,MG
38773,-17.398683512488187,-45.83332881624524,canabrava,MG
38775,-18.133329999999944,-45.88548630627561,joao pinheiro,MG
38776,-17.989722346329795,-49.268386312680796,luizlandia do oeste,MG
38779,-17.025320069731553,-46.01976712485086,brasilandia de minas,MG
38780,-18.005125279197394,-46.91459957218225,vazante,MG
38785,-18.18327769139372,-46.813867108357016,lagamar,MG
38790,-18.347602172243672,-45.840022684957454,sao goncalo do abaete,MG
38794,-18.393124809953548,-46.04380014997475,varjao de minas,MG
38800,-19.373439393507518,-46.133769481947745,sao gotardo,MG
38803,-19.372972493493076,-46.13136875458978,guarda dos ferreiros,MG
38805,-22.455342617853923,-45.99141199999997,santa rosa da serra,MG
38810,-19.37021211899389,-46.315492999999954,rio paranaiba,MG
38819,-19.676989281943282,-51.18893748495197,rio paranaiba,MG
38840,-19.008897413021344,-46.32540233914453,carmo do paranaiba,MG
38845,-18.860845119927173,-46.086089358214,carmo do paranaiba,MG
38860,-19.040153360609125,-46.156580848052556,arapua,MG
38870,-19.227490459725512,-45.985052675153796,matutina,MG
38880,-19.00832550314436,-45.97516506102375,tiros,MG
38900,-20.109899999999946,-45.98918899999995,bambui,MG
38910,-20.18897151813399,-45.73365199999995,iguatama,MG
38930,-20.00014659848253,-46.22492507579246,medeiros,MG
38950,-19.67324345158539,-46.681438749786786,ibia,MG
38960,-19.7543835,-46.386336132134865,pratinha,MG
38970,-19.70613517193448,-46.181616332330464,campos altos,MG
38980,-19.890952984572813,-46.02330810536835,tapirai,MG
38990,-19.826991,-45.91266960515754,corrego danta,MG
39100,-18.258219605783747,-43.63106671788609,diamantina,MG
39110,-18.088435113703,-43.74227171953282,sao joao da chapada,MG
39112,-17.81265621461219,-43.424798675951614,senador mourao,MG
39113,-17.69853615662309,-43.33324444537061,desembargador otoni,MG
39120,-18.6334965,-44.06237325000001,gouvea,MG
39130,-18.453530714911288,-43.66259562298278,datas,MG
39135,-18.62912999999995,-43.61624449999997,presidente kubitschek,MG
39140,-18.78271660943876,-43.43338754707457,alvorada de minas,MG
39150,-18.61102235084172,-43.495784465098865,serro,MG
39153,-18.422219321358988,-43.49612556289322,sao goncalo do rio das pedras,MG
39155,-18.474770340615848,-43.49875163546047,milho verde,MG
39160,-18.467186440663138,-43.30802116877936,santo antonio do itambe,MG
39165,-18.369992999999944,-43.203540499999974,serra azul de minas,MG
39170,-18.300217790373328,-43.01869654918209,rio vermelho,MG
39175,-21.358676506270264,-46.150542635850535,pedra menina,MG
39180,-18.083345568438823,-43.251750112180865,felicio dos santos,MG
39185,-18.011236860701977,-43.386052500000005,sao goncalo do rio preto,MG
39188,-18.083998837625003,-43.481154499999974,couto de magalhaes de minas,MG
39190,-17.95101701216431,-43.22659275,senador modestino goncalves,MG
39200,-18.384090906140766,-44.46826813221427,corinto,MG
39205,-18.25392583374633,-45.242140332337044,tres marias,MG
39207,-18.256229999999963,-45.066619999999936,andrequice,MG
39210,-18.3010815,-44.22233992425003,santo hipolito,MG
39215,-18.32294582765794,-44.12260035367417,monjolos,MG
39219,-18.11073535401552,-44.274611268528616,augusto de lima,MG
39220,-18.109893989698072,-44.26582765353674,augusto de lima,MG
39230,-17.92675562830566,-44.18162151407411,buenopolis,MG
39237,-21.762883149257846,-45.15558270443349,felixlandia,MG
39238,-18.711283597848468,-45.15352142232712,felixlandia,MG
39240,-17.761582333229576,-44.17531068162181,joaquim felicio,MG
39243,-18.73838308672621,-44.37032175,inimutaba,MG
39245,-18.63856536292109,-44.060576635456464,presidente juscelino,MG
39248,-18.547082855633,-44.60367746564458,morro da garca,MG
39250,-17.888356754800594,-44.6941395820748,lassance,MG
39260,-18.594527272922367,-46.52680222157643,varzea da palma,MG
39265,-19.864031769190163,-43.90641396167353,guaicui,MG
39270,-17.374097033536938,-44.953597036556495,pirapora,MG
39280,-17.532063177680122,-45.28162773218186,buritizeiro,MG
39290,-16.37231468641293,-45.07917432278128,sao romao,MG
39295,-21.708945241185308,-45.57591349999996,santa fe de minas,MG
39300,-17.324678025634462,-44.943544304207364,sao francisco,MG
39314,-15.469292999999947,-45.63156744967125,chapada gaucha,MG
39315,-16.128899531877295,-45.74542959921182,urucuia,MG
39317,-16.058695325939528,-45.147199083488324,pintopolis,MG
39318,-16.223579241502723,-44.96269670157513,icarai de minas,MG
39320,-16.298555335393097,-44.78594487865575,ubai,MG
39325,-16.374894438486837,-45.015403351938936,bentópolis de minas,MG
39328,-16.63400248938769,-45.06854659842961,ponto chique,MG
39330,-16.379899632265815,-44.49713749999995,brasilia de minas,MG
39335,-16.000075497112178,-44.30195449999997,japonvar,MG
39336,-16.121269562380647,-44.58741693154193,luislandia,MG
39338,-16.508808785077697,-44.81348414872797,campo azul,MG
39340,-16.696279898864635,-44.36723363283513,coracao de jesus,MG
39344,-16.498652362928713,-44.26094480793312,luiz pires de minas,MG
39347,-16.408132897676698,-44.217717463929574,alvacao,MG
39350,-16.89866953333989,-44.915222982180026,ibiai,MG
39355,-16.85601188715709,-44.34922175816137,sao joao da lagoa,MG
39360,-17.014790999999946,-44.66652649999998,lagoa dos patos,MG
39363,-17.29266301776475,-43.95290431486585,engenheiro navarro,MG
39365,-16.536991295153413,-44.5307793869077,sao joao do pacui,MG
39370,-17.23443612359883,-44.443319042503745,jequitai,MG
39373,-16.259391188032254,-44.177511033815925,mirabela,MG
39378,-20.005586591724875,-44.08254601912787,patis,MG
39380,-17.081945429134286,-44.232172903434666,claro dos pocoes,MG
39385,-19.954654815766748,-46.5015336754695,vista alegre,MG
39387,-17.31726366838956,-44.237439595708224,francisco dumont,MG
39390,-17.213897999999947,-43.839794034047955,bocaiuva,MG
39397,-17.016122850017897,-43.674424303051694,guaraciama,MG
39398,-17.409631157665448,-43.57317743053151,olhos d'agua,MG
39400,-16.765367550045532,-43.901785671244745,montes claros,MG
39401,-16.76148399481899,-43.895041578427495,montes claros,MG
39402,-16.783021418755865,-43.87506750000001,montes claros,MG
39403,-16.784319384501632,-43.896632622110154,montes claros,MG
39404,-16.753962909190715,-43.8848956892889,montes claros,MG
39405,-16.764965057447082,-43.891394409735405,montes claros,MG
39406,-16.75573027675932,-43.88395274999999,montes claros,MG
39407,-16.783973601464428,-43.87620493085885,montes claros,MG
39408,-16.74732654099995,-43.89669593973079,montes claros,MG
39414,-26.88899783107047,-49.05609322061,montes claros,MG
39416,-16.45148999999995,-43.82175999999996,vila nova de minas,MG
39417,-17.287711029521464,-43.95316424617806,engenheiro navarro,MG
39425,-16.080358372924447,-44.08046043251935,patis,MG
39430,-16.063145999999993,-44.01664481709323,sao joao da ponte,MG
39437,-15.909256403076727,-44.30706026906678,lontra,MG
39440,-15.849542006819195,-43.32812361303336,janauba,MG
39442,-15.83564282018241,-43.323283835239394,janauba,MG
39445,-16.32569737128104,-43.72503074999999,capitao eneas,MG
39447,-15.827974549345932,-43.30214757631743,janauba,MG
39450,-15.727135234764994,-44.040286153519446,varzelandia,MG
39455,-15.668638890803091,-44.168565646771604,ibiracatu,MG
39458,-15.593094286987446,-43.615001237995,verdelandia,MG
39460,-14.765312311646554,-44.09588149999996,manga,MG
39465,-14.749866579552345,-44.41188974446183,miravania,MG
39467,-14.48798193220575,-44.217723408161966,juvenilia,MG
39470,-15.104568221495972,-44.30721049999997,itacarambi,MG
39472,-20.06050764917413,-44.2806946521177,capitao eneas,MG
39473,-16.042146600041324,-43.554969392420475,cacarema,MG
39475,-14.884616999999945,-44.09079199999997,sao joao das missoes,MG
39478,-14.859928768210173,-43.924170447852504,matias cardoso,MG
39480,-15.554248223353055,-45.155897514987316,januaria,MG
39489,-15.29900084613811,-44.416589434245516,conego marinho,MG
39490,-15.327875497756484,-44.76017260492782,bonito de minas,MG
39492,-15.662499999999964,-44.39387612962593,pedras de maria da cruz,MG
39495,-14.517539538466373,-44.48263138180581,montalvania,MG
39497,-14.519815502077474,-44.39484575160132,sao sebastiao dos pocoes,MG
39500,-15.161446018914852,-42.87820415390417,monte azul,MG
39505,-15.085756094107404,-43.12369053609313,gameleiras,MG
39508,-15.359271054248616,-43.68984241004565,jaiba,MG
39510,-14.93761266802358,-42.82166469152375,espinosa,MG
39516,-15.05028473787508,-42.955245488316876,mamonas,MG
39517,-15.533431761211562,-43.06993735877406,pai pedro,MG
39518,-15.813244177348619,-42.87311716518262,serranopolis de minas,MG
39520,-15.838453100185225,-43.06621625068725,porteirinha,MG
39523,-15.654885136831277,-43.065407778627396,tocandira,MG
39525,-15.80423046535496,-43.30206089986411,nova porteirinha,MG
39526,-15.38825725031632,-43.11312664230795,barreiro branco,MG
39527,-15.402972830030857,-42.869127245519465,mato verde,MG
39529,-16.008797116869403,-43.05137299999996,riacho dos machados,MG
39530,-15.687065999999945,-42.5499911876137,rio pardo de minas,MG
39535,-15.406099666545945,-42.32311999999996,vargem grande do rio pardo,MG
39536,-15.563703780949526,-42.27445562688971,indaiabira,MG
39538,-20.093085246191293,-45.293401838385364,santo antonio do retiro,MG
39540,-15.375971999999948,-42.033772352381746,sao joao do paraiso,MG
39547,-15.17702553786584,-42.50643165394474,montezuma,MG
39550,-15.8234525686446,-42.23797942929535,taiobeiras,MG
39553,-15.493493767519047,-41.76198849819541,ninheira,MG
39555,-15.710175288847553,-41.79343213578463,berizal,MG
39558,-16.121324426866483,-42.533391564732746,fruta de leite,MG
39560,-16.178736670649368,-42.31188622884555,salinas,MG
39563,-16.099873701270926,-41.77476349999995,santa cruz de salinas,MG
39565,-16.410021219366605,-42.26382245741843,rubelita,MG
39568,-16.02464096367355,-42.462780688844276,novorizonte,MG
39569,-15.945814312692685,-41.85945552508451,curral de dentro,MG
39570,-16.57084760712697,-42.89881703064522,grao mogol,MG
39573,-16.367644461917255,-42.616756935197756,padre carvalho,MG
39575,-16.546078605284723,-42.518265377427795,josenopolis,MG
39580,-17.70173645378415,-43.50575573930548,francisco sa,MG
39585,-16.240050839893893,-43.274954855461424,catuni,MG
39590,-16.849275345508985,-43.588671746936065,juramento,MG
39592,-16.851275033652787,-43.69877164880908,glaucilandia,MG
39594,-17.067578593570087,-43.34669449999996,itacambira,MG
39596,-16.868675999999947,-43.01097325792964,botumirim,MG
39597,-0.9331793302279578,-48.279885488109706,adao colares,MG
39598,-16.72264558715089,-42.86789299406168,cristalia,MG
39600,-19.202508111301185,-44.24589639865696,aracuai,MG
39602,-17.161373735590967,-42.08205490033642,aracuai,MG
39610,-16.61667691159406,-41.7776519746905,itinga,MG
39615,-16.862213999999945,-41.509880121761405,ponto dos volantes,MG
39620,-16.271935154522883,-41.486849846470406,medina,MG
39623,-19.89323733483254,-43.986304683462706,tuparece,MG
39625,-16.584212999999945,-41.53295149999997,itaobim,MG
39628,-16.300054428463476,-41.7970543633526,comercinho,MG
39629,-16.192079815993335,-41.72616772679282,agua branca de minas,MG
39630,-16.813676954522673,-42.349345989292786,virgem da lapa,MG
39635,-16.620531032293382,-42.188364559316646,coronel murta,MG
39640,-16.952714721026567,-42.555311764044255,berilo,MG
39642,-16.927301999999944,-42.63929548790132,jose goncalves de minas,MG
39644,-17.104736114352512,-42.395226320230385,francisco badaro,MG
39645,-17.142005999999945,-42.262300197832005,jenipapo de minas,MG
39648,-17.154020999999947,-42.6504594251504,chapada do norte,MG
39650,-17.342534999999945,-42.597742906069215,minas novas,MG
39655,-17.130078526422093,-42.78827925,leme do prado,MG
39660,-18.861229341638413,-43.044578941760534,turmalina,MG
39662,-17.257499999999936,-43.04360999999993,cacaratiba,MG
39663,-17.514641999999945,-42.73996565846218,veredinha,MG
39664,-21.77059918122806,-43.3552302238444,mendonca,MG
39665,-17.70725807078764,-43.117526327380325,carbonita,MG
39670,-17.86953067648872,-42.87700918933539,itamarandiba,MG
39678,-17.87169099724612,-42.5592865897917,aricanduva,MG
39680,-17.751753300737132,-42.535353847378495,capelinha,MG
39685,-17.73173050163962,-42.27822773193515,angelandia,MG
39688,-17.60917579909377,-42.16885276277239,setubinha,MG
39690,-17.941393531961133,-42.19684918309368,malacacheta,MG
39695,-17.963430075357216,-42.011301646916024,franciscopolis,MG
39700,-18.556685409387146,-42.57015673412295,pecanha,MG
39703,-18.53828500646425,-42.62801145556436,cantagalo,MG
39704,-20.925372389431406,-42.833619972458116,sao geraldo do baguari,MG
39705,-18.582165420585962,-42.824030402612905,sao joao evangelista,MG
39706,-18.623382786385086,-46.508873582797726,nelson de sena,MG
39707,-18.279525989887702,-42.67588629871578,sao jose do jacuri,MG
39708,-18.171281999999948,-42.76851199999996,frei lagonegro,MG
39710,-18.630379997042105,-42.28868084976751,coroaci,MG
39711,-19.931409311851322,-41.6919104306997,conceição de tronqueiras,MG
39715,-18.47740298440162,-42.31174064213927,virgolandia,MG
39716,-18.474657368586048,-42.308154619196884,virgolandia,MG
39718,-18.461844930757948,-42.25147604272868,nacip raydan,MG
39720,-18.86727899999995,-42.49173049999996,gonzaga,MG
39723,-20.922948679390334,-43.89962691240729,sao geraldo da piedade,MG
39725,-18.83122099077384,-42.441581743407156,santa efigenia de minas,MG
39728,-18.787228061006537,-42.36915359840246,sardoa,MG
39730,-18.827599189367053,-42.717904110715295,virginopolis,MG
39735,-18.808934057503254,-42.624815208822774,divinolandia de minas,MG
39740,-18.84712799999995,-42.956338163777104,guanhaes,MG
39741,-18.682898312730508,-42.776483598370156,correntinho,MG
39742,-18.91884058704865,-42.93298320761278,sapucaia de guanhaes,MG
39745,-18.937001999999946,-43.08484407972941,senhora do porto,MG
39750,-18.675212036929086,-43.08687997841845,sabinopolis,MG
39755,-18.47558820017136,-43.0612725539392,materlandia,MG
39765,-18.467939999999945,-42.876570499999964,paulistas,MG
39770,-18.239432689693093,-42.84286186690939,coluna,MG
39775,-18.274584767613998,-42.504331467163965,jose raydan,MG
39780,-18.320671575360294,-42.42566709366535,santa maria do suacui,MG
39784,-18.365766747712904,-42.60651026123272,sao pedro do suacui,MG
39785,-18.325765967899372,-42.14791668846235,sao jose da safira,MG
39790,-17.995773109638762,-42.415273230135824,agua boa,MG
39795,-18.091232148605922,-42.574673739335104,sao sebastiao do maranhao,MG
39800,-17.86914497963832,-41.527516169868704,teofilo otoni,MG
39801,-17.86971920452945,-41.51834568976787,teofilo otoni,MG
39802,-17.878270367463287,-41.51964956304913,teofilo otoni,MG
39803,-17.91463519822717,-41.521008009806245,teofilo otoni,MG
39804,-17.886791879906145,-41.58672499999994,teofilo otoni,MG
39807,-21.781732698023447,-43.34156348996783,topazio,MG
39809,-19.92900537108313,-44.18320539855161,mucuri,MG
39810,-17.191241468285188,-41.69907441616552,carai,MG
39812,-17.184169999999938,-48.443565711506565,ponto do marambaia,MG
39813,-17.158211153265082,-41.565014923779955,marambainha,MG
39814,-17.43415626110515,-41.003278549216105,pavao,MG
39815,-17.406215651597808,-41.67540751460707,itaipe,MG
39816,-17.304176677028064,-42.961411217376245,catuji,MG
39817,-17.417722127814233,-41.221648720435034,novo oriente de minas,MG
39818,-17.081913398491526,-41.506851499999954,padre paraiso,MG
39820,-17.47485760797898,-41.967912499999954,novo cruzeiro,MG
39823,-17.276012999999995,-42.01500891383553,queixada,MG
39825,-17.680057933251017,-41.87502846565189,ladainha,MG
39826,-17.679719999999975,-41.876389999999965,concordia de mucuri,MG
39827,-17.811155092743487,-41.79370667221333,pote,MG
39830,-18.274587790418288,-41.86868114447152,itambacuri,MG
39835,-18.242473915259158,-41.73055138723189,campanario,MG
39837,-18.587217822043925,-41.81128956983153,jampruca,MG
39840,-18.079295377683657,-41.55137532342086,frei gaspar,MG
39848,-18.48409890824156,-41.39150649035586,sao jose do divino,MG
39850,-18.194407643155948,-41.38213917815251,ataleia,MG
39855,-18.071923908031586,-41.27737778160632,ouro verde de minas,MG
39860,-17.900822999999946,-40.505650999999965,nanuque,MG
39862,-20.386168325954078,-43.508767858072055,nanuque,MG
39864,-17.714388784230714,-43.49927102697997,carlos chagas,MG
39865,-17.699380705106453,-40.765842629177335,presidente pena,MG
39866,-17.909999999999968,-41.013609999999964,epaminondas otoni,MG
39868,-17.790593033519606,-40.248254199689654,serra dos aimores,MG
39870,-16.895908254370255,-40.92652193255126,fronteira dos vales,MG
39873,-17.083996228723162,-40.72115294272784,machacalis,MG
39874,-16.942588808067285,-40.68623646515535,santa helena de minas,MG
39875,-17.064475562820675,-40.57527113944616,bertopolis,MG
39878,-17.321250554030716,-40.68027821494963,umburatiba,MG
39880,-17.090583715704895,-41.048794725807966,aguas formosas,MG
39885,-17.279889491325072,-41.0889441139695,crisolita,MG
39888,-19.76161013169393,-43.84992224558569,nova santa luzia,MG
39890,-16.86807215826509,-41.06740182796733,joaima,MG
39893,-16.869739069761888,-41.260813999999954,monte formoso,MG
39895,-16.645930027702867,-40.766507129774055,felisburgo,MG
39900,-16.228818000000004,-40.748462999999994,almenara,MG
39912,-15.726167358042064,-41.01578508260247,divisopolis,MG
39915,-15.808241999999948,-40.742091,mata verde,MG
39917,-15.888729017868881,-40.56436007474985,bandeira,MG
39920,-15.906275776325026,-40.279476979679906,jordania,MG
39923,-29.489061846072488,-51.968384303549854,estrela de jordania,MG
39925,-16.091336999999946,-40.03546399999996,salto da divisa,MG
39928,-16.265792999999945,-40.16622049999995,santa maria do salto,MG
39930,-16.389024288412386,-40.299505367241785,jacinto,MG
39931,-16.14535826868856,-40.296888430361264,avaí do jacinto,MG
39935,-16.62906895550132,-40.344270882261846,santo antonio do jacinto,MG
39940,-16.759255138750586,-40.57754714485858,rio do prado,MG
39945,-16.84243693132436,-40.42401565242639,palmopolis,MG
39948,-16.84243693132436,-40.31925574559752,dois de abril,MG
39950,-16.520044223564643,-40.548167449703215,rubim,MG
39955,-16.519931832211228,-40.44447454230493,itapiru,MG
39960,-16.448097063759587,-41.02273131840964,jequitinhonha,MG
39970,-16.01362160535297,-41.28761407414728,pedra azul,MG
39980,-15.995558999999947,-41.531331499999965,cachoeira de pajeu,MG
39990,-15.75442803478284,-41.543349858228076,aguas vermelhas,MG
39995,-15.74316434879632,-41.34776400521236,divisa alegre,MG
39999,-15.526818160913253,-41.49423151340945,aguas vermelhas,MG
40010,-12.972871326612625,-38.51420563584518,salvador,BA
40015,-12.980412088506295,-38.51854142555769,salvador,BA
40020,-12.976658675079888,-38.51405113627445,salvador,BA
40024,-12.977664664985586,-38.51456157204609,salvador,BA
40025,-12.977778391625959,-38.512398002548316,salvador,BA
40040,-12.982427224905994,-38.513659749427596,salvador,BA
40045,-12.975017972243073,-38.50638086168436,salvador,BA
40050,-12.988340268086706,-38.51450120089796,salvador,BA
40055,-12.9725855836748,-38.502044947020785,salvador,BA
40060,-12.986680212591672,-38.521704258670454,salvador,BA
40070,-12.987626583204822,-38.51629330974089,salvador,BA
40080,-12.995875666108851,-38.5271372035893,salvador,BA
40081,-12.996227039513688,-38.527869026238825,salvador,BA
40100,-13.00133141193558,-38.519941110416006,salvador,BA
40105,-12.994577654452092,-38.51278296053783,salvador,BA
40110,-12.995868019227126,-38.524084718211476,salvador,BA
40130,-13.005049557591322,-38.531679769043606,salvador,BA
40140,-13.011142630590305,-38.53269617124474,salvador,BA
40150,-13.003675581340385,-38.52788076296033,salvador,BA
40155,-13.008076082434053,-38.52304208436728,salvador,BA
40157,-13.00774190896761,-38.52323568414226,salvador,BA
40170,-13.011295736377905,-38.5170875995217,salvador,BA
40210,-13.008606066757839,-38.51336782793041,salvador,BA
40213,-12.997243854339604,-38.51059399418186,salvador,BA
40215,-12.99642184822161,-38.5078455,salvador,BA
40220,-13.006678499999996,-38.49997389215862,salvador,BA
40221,-13.007318694618055,-38.50137674999999,salvador,BA
40223,-13.004076629342391,-38.49950880337232,salvador,BA
40226,-13.003837726873519,-38.516293554308014,salvador,BA
40230,-13.001396165416356,-38.51262559968078,salvador,BA
40231,-13.001813587383564,-38.515176060022995,salvador,BA
40240,-13.007360741807073,-38.506966973628046,salvador,BA
40241,-12.98036450929513,-38.496980474395436,salvador,BA
40243,-12.99881984984708,-38.51833943727278,salvador,BA
40245,-12.986254199477331,-38.50429298296129,salvador,BA
40250,-12.981944085323233,-38.49461914749804,salvador,BA
40251,-12.983088367555649,-38.49968439810896,salvador,BA
40252,-12.983833884972036,-38.49812003869081,salvador,BA
40253,-12.983407130354335,-38.4886731312628,salvador,BA
40254,-12.981982499999999,-38.489819712857376,salvador,BA
40255,-12.97881522353342,-38.50054815985229,salvador,BA
40260,-12.977426273407795,-38.498153597246265,salvador,BA
40265,-12.976495768239973,-38.483685712187636,salvador,BA
40270,-12.975288510212225,-38.493590187589575,salvador,BA
40275,-12.987689315351314,-38.49664295902651,salvador,BA
40276,-12.986205996907866,-38.48069117797647,salvador,BA
40279,-12.99075473910784,-38.478158486265784,salvador,BA
40280,-12.993589681845114,-38.478392489967135,salvador,BA
40283,-12.989397408598853,-38.49674645247867,salvador,BA
40285,-13.004709416007714,-38.49632806701045,salvador,BA
40286,-13.001487485429053,-38.502562634233044,salvador,BA
40290,-13.005877583688704,-38.49690093519136,salvador,BA
40295,-13.005999450458756,-38.49133218151653,salvador,BA
40296,-13.006363171285988,-38.49233981869449,salvador,BA
40300,-12.969352034166961,-38.50330129087077,salvador,BA
40301,-12.969598313287197,-38.50816759067503,salvador,BA
40302,-12.966101809537935,-38.49729169709061,salvador,BA
40310,-12.96622288390656,-38.486838772337535,salvador,BA
40313,-12.96726087199275,-38.48942537552652,salvador,BA
40314,-12.96236556425642,-38.48939095268045,salvador,BA
40315,-12.968393571217007,-38.48765625797797,salvador,BA
40318,-12.961241765120961,-38.48818394304429,salvador,BA
40320,-12.961980555369609,-38.495380110479694,salvador,BA
40321,-12.962043561168064,-38.49381174104153,salvador,BA
40323,-12.9601625044504,-38.49826658394295,salvador,BA
40325,-12.957179605603335,-38.49961552914189,salvador,BA
40327,-12.958398033691054,-38.50131174068506,salvador,BA
40330,-12.959323015359724,-38.48684821603927,salvador,BA
40335,-12.95524533702723,-38.49183786194543,salvador,BA
40340,-12.955768654275285,-38.48974858777999,salvador,BA
40342,-12.953465999999993,-38.48640590111358,salvador,BA
40349,-12.940461000000004,-38.491393577231456,salvador,BA
40350,-12.95096196121625,-38.478453167455065,salvador,BA
40352,-12.947909407850993,-38.488601311041315,salvador,BA
40353,-12.947848938858238,-38.478794213183306,salvador,BA
40354,-12.949325028433064,-38.482583621011,salvador,BA
40355,-12.94742947035169,-38.484114103605506,salvador,BA
40357,-12.945454231726144,-38.47616516375919,salvador,BA
40365,-13.007187627123766,-38.48999509558305,salvador,BA
40366,-12.947659758337906,-38.48794080809186,salvador,BA
40367,-12.94610529892086,-38.49419548043737,salvador,BA
40368,-12.960594,-38.49876675,salvador,BA
40370,-12.950326628565447,-38.495461550151006,salvador,BA
40375,-12.953032055517392,-38.49883929225575,salvador,BA
40385,-12.930842480402838,-38.480322649066494,salvador,BA
40386,-12.923408984864404,-38.47945821129166,salvador,BA
40387,-12.94155056429162,-38.48092086468832,salvador,BA
40390,-12.980134445467105,-38.48317840232233,salvador,BA
40391,-12.939026586802454,-38.490260987093436,salvador,BA
40393,-12.993457831056805,-38.50267382537015,salvador,BA
40394,-12.955636403831715,-38.49238948251485,salvador,BA
40396,-12.884093213851957,-38.43363936832986,salvador,BA
40410,-12.947220944451368,-38.497975117318454,salvador,BA
40411,-12.947751064760025,-38.50263050696038,salvador,BA
40414,-12.936998361012767,-38.51932999999997,salvador,BA
40415,-12.933223271853798,-38.51171207495392,salvador,BA
40420,-12.921638317034695,-38.503228367865226,salvador,BA
40421,-12.921790636952725,-38.50165459522679,salvador,BA
40425,-12.930402366581161,-38.51566337246811,salvador,BA
40430,-12.980116425955288,-38.503375999999975,salvador,BA
40433,-12.94479347821568,-38.36710319608747,salvador,BA
40435,-12.968875662173549,-38.5027277113509,salvador,BA
40436,-12.983943158661852,-38.49954841118932,salvador,BA
40440,-12.935576438681498,-38.50551600914887,salvador,BA
40444,-12.966933953791914,-38.50578675000001,salvador,BA
40445,-12.944720712172547,-38.50480437927743,salvador,BA
40450,-12.942425827488213,-38.50324533166943,salvador,BA
40451,-12.940232765558722,-38.50146139298915,salvador,BA
40454,-12.933905462531106,-38.49864843796666,salvador,BA
40455,-12.936358241785712,-38.50405398029315,salvador,BA
40460,-12.962272405765654,-38.50470259654328,salvador,BA
40470,-13.00375914624025,-38.49154842270185,salvador,BA
40480,-12.920561873997322,-38.47950246303657,salvador,BA
40483,-12.92086527739086,-38.482062116940156,salvador,BA
40484,-12.91783051624591,-38.47951781001093,salvador,BA
40487,-12.946007179294824,-38.49134495337296,salvador,BA
40490,-12.904838565210278,-38.48665110159263,salvador,BA
40710,-13.009134226800807,-38.49112493914832,salvador,BA
40711,-12.909460570494197,-38.48036110081264,salvador,BA
40713,-13.008004941362323,-38.51784867545389,salvador,BA
40715,-12.9531356106735,-38.49242884782392,salvador,BA
40717,-12.905714125186815,-38.48972228055511,salvador,BA
40718,-12.943972134905026,-38.48873678305406,salvador,BA
40720,-12.987423806349915,-38.515086316381506,salvador,BA
40725,-13.010109046786669,-38.521113829700646,salvador,BA
40726,-12.944353808876073,-38.47659942230509,salvador,BA
40730,-12.972416018321855,-38.51217465223039,salvador,BA
40731,-12.94288297774917,-38.462791451274796,salvador,BA
40735,-12.979000416733424,-38.491581290246,salvador,BA
40740,-12.862952999999996,-38.47217849999999,salvador,BA
40750,-12.970098033099436,-38.50877612531906,salvador,BA
40760,-12.974209050662493,-38.50178568530312,salvador,BA
40800,-13.01147545064533,-38.52864137803106,salvador,BA
40810,-12.987658446536482,-38.51322571091453,salvador,BA
40820,-12.976333763806341,-38.51254629739165,salvador,BA
40830,-12.981035174849314,-38.51451115727458,salvador,BA
41100,-12.989698867372274,-38.49101034920664,salvador,BA
41110,-13.00919307068434,-38.470379345880616,salvador,BA
41120,-12.98232933867351,-38.494644375382315,salvador,BA
41130,-12.97475359838998,-38.50344630183505,salvador,BA
41150,-12.964724041927436,-38.476302669023035,salvador,BA
41152,-12.962756999999948,-38.46941368537613,salvador,BA
41180,-12.96670733400614,-38.45734213640081,salvador,BA
